supplier_obj_id,aat2,abp1,arc18,ard1,arl3,asf1,atp4,bck1,bem2,bim1,BY4741-2nd,BY4741,ccr4,chs3,chs7,cin8,dcc1,dia2,dnm1,doa4,doc1,drs2,elf1,faa2,fet3,fks1,gbp2,gcn3,gim4,gsy2,gyp1,hhf1,hpr5,hsp104,hsp82,hxk2,iki3,kem1,kre1,lat1,med2,mms22,mrc1,msn5,mso1,MT2481-pdr1pdr3-1st,MT2481-pdr1pdr3-2nd,nat1,ndi1,nth1,paf1,pep5,pfk2,pmr1,pom152,qcr8,rad23,rbl2,ref2,rgp1,rpa49,rpn1,rrp6,rsa3,rsc2,sac3,sdh2,sec66,skt5,snc1,snf2,spt3,srl3,ssb2,sse1,sto1,sur2,swc5,swe1,swi4,swr1,tpk1,trk1,ubp6,vam3,vba3,vid30,vph1,vps35,whi5,ypt6
SPE01500220,-4.70214,-2.94375,-1.11037,0.30133000000000004,-2.5782599999999998,-2.0293799999999997,-3.64552,-1.24315,-5.07134,-1.61449,-2.0608299999999997,-3.23335,1.92462,-1.9756,-3.60945,-1.95039,-0.196534,-1.9404700000000001,-3.24839,-1.5834,-2.10462,-0.994066,-3.06091,-2.07134,-2.62247,-5.4762900000000005,-1.34441,-2.58583,-3.16741,-2.10289,-1.35887,-3.54328,-3.21253,-3.40869,-1.8330400000000002,-2.4074400000000002,-2.0615,-2.91745,-2.33538,-7.8280199999999995,-2.01395,-2.81358,-2.8636,-2.43744,-1.90799,-5.82163,-18.9644,-2.4704200000000003,-3.5208699999999995,-2.02581,-1.79224,-1.9416400000000003,-2.57124,-2.73239,-2.1675299999999997,-4.167269999999999,-1.52453,-1.8910799999999999,-0.6511,-3.6907400000000004,-0.62762,-1.09188,-1.03015,-1.8665200000000002,-1.52305,-4.67139,-2.17823,-2.36671,-2.95016,-3.4121599999999996,0.310393,-7.37122,-2.03611,-0.477224,-0.454571,-2.14208,-3.16698,-1.5314,-2.36132,-1.01916,-1.42349,-1.31406,-5.2458,-2.9506200000000002,-1.1196,-2.33169,-2.01147,-3.18977,-1.9844099999999998,-2.05274,-5.8326
SPE01500238,-0.494619,-1.3029700000000002,0.370895,0.598425,0.46557600000000005,-0.900431,-1.8718400000000002,-0.8548549999999999,-0.796898,-0.14167000000000002,-0.9442290000000001,-1.16507,-1.32576,-0.672586,0.48058599999999996,-1.33676,1.52135,-1.5093,-1.5494,-0.331991,-1.73527,1.06321,-0.750775,-0.465779,0.315986,-0.9058870000000001,0.591407,23.7674,-1.24889,1.08123,0.430226,0.14362,-0.5217890000000001,0.195759,-0.164097,0.9329629999999999,-1.12581,-1.59808,-1.46884,-0.0975164,-0.235671,2.0941799999999997,-0.714182,-1.6128,-0.43361400000000005,-0.8481350000000001,-0.572408,-0.7352449999999999,-0.473117,-1.4849,-0.39320700000000003,-0.823573,-0.5209739999999999,-1.1223,-0.184378,-1.7701200000000001,-0.245216,-0.822258,-3.21809,-0.248466,0.92724,-0.18310099999999999,-1.0394,2.07858,-0.5527479999999999,-0.609643,-0.745052,-0.283262,-0.46249300000000004,-0.32810300000000003,0.96359,2.56581,0.07085860000000001,0.9818040000000001,-0.993292,-1.7469400000000002,-1.36248,-1.63626,-0.68758,-0.111424,-2.1533900000000004,0.9768479999999999,-0.866818,-1.21421,-1.32006,-0.288329,-0.9227850000000001,-0.0959695,-1.11875,-1.19502,-1.09008
SPE01500355,1.69933,1.07694,0.956676,-0.9813700000000001,1.14645,0.5680609999999999,2.17388,0.38114699999999996,0.789949,0.14060599999999998,-0.024361400000000002,0.269356,0.591489,0.312705,0.170399,0.452049,-0.857576,0.44264,1.32596,0.7885300000000001,0.749268,-0.37655900000000003,1.6729,0.30239299999999997,1.6928900000000002,1.0034,-0.713593,0.681461,1.8125900000000001,-0.494904,-0.0169391,-0.587126,0.640695,1.9185299999999998,1.35719,0.236525,0.46372700000000006,2.15665,0.952407,-0.22857,0.253119,-0.42224700000000004,1.2212,0.482741,0.656367,0.695032,1.00645,0.00580202,2.56489,0.920192,0.526418,-0.257294,0.843108,0.0811603,0.049278699999999995,1.43652,0.890395,0.7892680000000001,0.111658,-0.2849,-0.403647,1.1642700000000001,1.10174,-0.5911810000000001,-0.0486614,-1.58086,0.213918,0.6782520000000001,0.659791,1.65126,-0.924249,-0.516609,0.226162,0.10409700000000001,0.148366,0.653327,0.5189060000000001,1.37534,0.398914,0.394588,0.469683,-0.460541,0.514865,0.9555680000000001,1.2146,1.018,0.8365879999999999,0.021602299999999998,0.45249300000000003,0.312449,0.698874
SPE01500596,-0.021125,-0.68314,-0.652409,-3.18725,-0.826075,-0.400233,-0.851874,-0.621595,-2.18132,0.026988599999999998,-0.03622619999999999,0.05820369999999999,-0.32814699999999997,-1.50387,-1.74167,-0.505576,-2.81014,0.026268299999999998,-0.230442,0.985434,-0.683845,-2.2036700000000002,-2.0219,-1.0710600000000001,-2.29428,-0.253603,-1.9583599999999999,-0.5961609999999999,-1.2768899999999999,-2.04292,-1.15527,-2.69827,-1.04263,-1.104,-0.354007,-2.1128299999999998,0.220412,-0.0965094,0.153053,-3.3623,-0.32140599999999997,-2.9686,0.127691,-0.012015999999999999,0.667963,-1.18329,0.342171,0.13810899999999998,-0.19563699999999998,-0.8413860000000001,-3.01267,0.113007,1.0134,0.42080500000000004,0.895582,-0.45843199999999995,-2.63198,-0.263144,7.99785,0.774473,-4.81114,0.142949,-1.04205,-2.28064,2.59858,-0.013883700000000002,0.739291,-1.53437,-0.158781,0.337998,-1.3899299999999999,-1.6457099999999998,0.572217,-1.02091,-2.15529,4.02869,0.7107479999999999,-0.306873,-0.5819770000000001,-0.418442,0.15279500000000001,-2.4075599999999997,0.46583199999999997,-1.38625,-0.602499,-2.38077,-0.06612910000000001,-2.27914,-0.505912,-2.0445,-0.183548
SPE01500623,-50.2279,-48.0821,-42.0386,-22.9772,-44.1705,-39.1033,-34.8761,-47.9449,-26.7804,-48.2428,-48.1774,-58.0035,-39.8006,-43.3339,-29.5305,-39.7032,-42.7191,-42.3535,-38.424,-36.9384,-32.4619,-40.4351,-38.2064,-51.6613,-39.4444,-41.0187,-41.2659,-47.4466,-43.9123,-44.07899999999999,-22.6049,-40.7946,-45.6459,-53.544,-52.5331,-42.1144,-45.6047,-38.4028,-39.5297,-46.2611,-40.7902,-30.268,-47.0368,-45.9377,-46.2755,-43.5382,-36.9355,-56.1293,-43.6075,-48.2946,-54.8418,-51.5347,-29.3698,-42.9123,-49.6854,-38.7447,-48.6553,-52.9067,-25.1835,-23.3073,-32.1752,-47.641999999999996,-33.9011,-40.2486,-23.8096,-26.9586,-52.4084,-34.4581,-46.8043,-53.6126,-28.7488,-15.3217,-53.7421,-51.648999999999994,-23.8175,-32.8017,-47.6653,-42.4413,-50.6218,-41.6238,-38.499,-45.2047,-28.066,-37.458,-28.3232,-49.1525,-44.6791,-16.2029,-47.2403,-35.0334,-25.7265
SPE01500634,-0.233752,1.20048,0.326189,0.46168400000000004,0.666251,-0.508912,0.336291,1.22014,1.20899,0.748871,1.05057,0.456595,0.752318,0.541721,1.0148,0.41073000000000004,0.5979479999999999,0.281445,0.11060299999999999,0.171513,0.288068,1.4253799999999999,0.246942,1.18903,1.2365899999999999,-0.625849,1.02245,-0.11708299999999999,0.175396,1.06256,0.820808,0.482829,0.707607,0.315775,0.885019,1.19252,-0.26899999999999996,1.23201,0.293806,1.39354,0.0880915,0.342631,1.9263299999999999,0.652158,0.54992,1.06103,-0.33021999999999996,0.174205,-0.0591361,0.0391032,0.707134,0.0674815,0.11922200000000001,-0.185791,0.417436,0.411501,0.958377,0.377697,-1.14114,0.37836,0.5126729999999999,0.729718,-0.0503919,0.8547950000000001,0.396865,-0.536496,0.585059,0.39203499999999997,0.321229,-0.180768,0.50502,1.0020799999999999,0.363926,1.4938799999999999,-0.26155900000000004,0.67688,0.0449997,1.18183,0.40223600000000004,-0.028881099999999996,1.16639,0.43376800000000004,-0.07340269999999999,0.888008,0.524619,1.03821,-0.0878148,1.00889,0.5091899999999999,0.09084500000000001,0.0566028
SPE01503014,0.402611,-0.329613,-1.2584899999999999,-1.65116,-0.577531,-0.608367,0.580653,-1.57764,1.42828,-1.57931,-1.3952799999999999,-1.05037,-1.29073,-0.687797,-0.589484,-0.983555,-2.24147,-0.068076,0.00213479,-1.18351,-0.198695,-1.37,1.0322,-0.671765,-0.9820200000000001,0.013822399999999999,-3.09337,-0.9120090000000001,0.507057,-2.04455,-1.55179,-2.04543,-0.603913,0.715821,-0.74203,-1.2744,-0.398196,-0.42260200000000003,-0.730974,-1.24234,-0.684643,-1.13001,-1.48939,-0.9656600000000001,-1.4681799999999998,-1.56508,0.00964336,-0.48181,0.110437,-1.81328,-0.705543,-1.0684799999999999,0.305618,-1.02627,-1.32758,0.39657800000000004,-0.8979030000000001,-0.839875,0.433543,-1.8617299999999999,-2.38997,-1.6103100000000001,-0.0209354,-1.88506,-0.9440280000000001,-1.9227599999999998,-1.02688,-0.726546,-0.8221299999999999,-0.179904,-2.45853,-0.503962,-1.3322,-1.9862400000000002,-1.13887,-0.97054,-1.0981,0.317954,-0.146207,-0.5611,-0.8649370000000001,-3.21291,0.509335,-1.02406,-0.403931,-0.8444159999999999,-0.462858,-1.2858,-0.989344,-0.24652800000000002,-0.245743
SPE01500224,0.050464499999999995,1.0560200000000002,0.195746,-0.40815300000000004,3.3620099999999997,0.327804,-0.572171,0.47881999999999997,1.86973,0.37061700000000003,0.596633,0.156306,-1.75151,0.736242,-0.6281869999999999,0.549816,1.1672,-0.164881,-0.34325500000000003,-0.890007,0.521063,0.19242599999999999,-0.0793845,-3.1447,0.875925,-1.8213599999999999,1.67418,1.32358,-1.8112700000000002,0.8603280000000001,0.675507,0.228373,1.2428700000000001,-0.145308,0.552199,-0.49171000000000004,-0.46004399999999995,-0.406102,0.5176069999999999,1.95324,0.242646,2.3654,2.10675,-0.630872,0.664499,-0.210015,-0.964088,0.225135,-0.344746,1.41224,-0.582375,-0.922227,1.11921,-1.0116399999999999,0.5475770000000001,0.772295,-0.180264,0.280866,0.786896,3.0719,2.93304,-3.05577,-1.44224,1.72525,-3.1896,1.55322,0.15068,0.22464099999999998,0.0795966,0.23059699999999997,0.852857,3.86449,0.399952,-4.58248,-1.2628,2.20588,-0.137569,-1.44681,-0.710951,-1.22525,-0.0927619,1.43797,0.255239,-0.5678489999999999,-4.75211,-0.31853000000000004,0.9072389999999999,-0.6520859999999999,0.597074,-1.42236,-0.15598
SPE01500241,-2.18332,-0.559381,0.025174900000000004,3.98445,-2.06049,-0.679226,-3.69573,-2.82445,-1.214,-0.705616,-1.64913,-0.8470280000000001,0.949313,-1.47553,-1.8338900000000002,-1.2742799999999999,-0.153697,-1.3462100000000001,-2.119,-1.03358,-1.9343299999999999,-4.300619999999999,-2.16152,-2.59675,-2.87397,-2.5039700000000003,-1.41044,-0.654987,-2.3546400000000003,-0.17868599999999998,-0.615287,-3.05608,-1.41852,-1.76657,-1.06929,-1.30029,-0.810449,-2.99931,-0.6469010000000001,-4.60991,-0.347559,-0.680708,-2.02855,-2.76077,-0.512998,-29.8478,-36.1706,-1.2687,-4.22194,-1.9383299999999999,-1.68917,-1.36424,-1.36208,-1.02806,-0.746895,-3.5336300000000005,-0.572951,-1.35915,-0.32235,-6.3391,-1.7346099999999998,-1.05626,-1.21831,-0.7745,-0.311219,-2.15876,-1.93327,-2.25296,-1.27705,-1.23895,-0.745159,-1.12963,-0.299265,-0.0287638,-0.652226,-2.71201,-2.4222099999999998,-0.00739301,-2.90795,-0.347659,-1.30047,-1.35338,-3.08911,-0.707598,-2.59424,-2.4600299999999997,-0.729032,-1.60743,-1.58438,-2.49221,-9.538039999999999
SPE01500249,0.189617,-0.314794,0.532088,0.9123389999999999,0.619205,0.00657448,0.0965816,0.11143199999999999,-0.161794,-0.00849314,0.14738099999999998,-0.944183,0.844891,0.425608,0.46037,0.47736899999999993,1.0883,-0.199156,-0.156885,0.0544971,0.20619200000000001,0.654632,0.0773248,0.331231,0.28785700000000003,0.0632657,1.98774,-0.343465,-0.00630409,0.362427,0.468033,0.5387310000000001,-0.0426674,-0.120004,-0.33761399999999997,1.02285,-0.152389,0.890441,-0.316209,0.294094,-0.100087,0.8723059999999999,0.0670086,0.700919,0.171557,0.391314,-0.30106,-0.0814836,-0.477191,0.782029,0.42360200000000003,0.789564,-0.171219,-0.210076,0.00886878,1.02051,0.284855,-0.128583,-1.6944299999999999,-0.0456662,0.5823470000000001,0.428838,0.15729,0.852181,-1.03813,-0.41000600000000004,0.5525100000000001,-0.17365799999999998,-0.178162,-0.18565,0.91055,0.8831629999999999,-0.12141400000000001,-0.20939000000000002,0.47350600000000004,-0.11223399999999999,0.0548803,0.517803,0.687721,0.316954,0.928716,1.19011,-0.601129,-0.283368,1.41782,1.4266299999999998,-0.36333499999999996,1.26015,0.25664699999999996,0.0996911,-0.0160542
SPE01500552,0.312227,-0.748938,-0.47080900000000003,-1.1740000000000002,1.79905,-0.6383300000000001,1.1782299999999999,-1.30661,1.6851900000000002,-0.8458760000000001,-1.2514,-0.8582069999999999,-1.4632399999999999,-0.275436,-1.37856,-0.7520359999999999,-1.5364799999999998,0.188947,0.774117,-0.365192,1.38696,-0.721708,1.58782,-0.0536081,-0.0528993,0.42823199999999995,-1.83988,-1.07446,1.09857,-2.09764,-1.0084600000000001,-0.9744809999999999,-1.5515299999999999,1.21184,0.319925,-1.30093,0.292497,-0.525339,-1.24821,-0.417179,-1.01156,-0.895468,-1.21807,-0.539818,-1.3048,-1.23527,0.12275699999999999,-0.506649,0.1537,-1.96481,0.146455,-0.174562,0.628996,-1.00368,-1.2069299999999998,1.32325,-0.457137,-0.36415,-0.9724280000000001,-1.27135,-0.784229,-0.0142168,0.905993,-1.16631,-0.617676,-1.62184,-0.563292,-0.152364,-0.631953,-0.162031,-2.2440700000000002,-0.0143694,-1.46034,-1.3269600000000001,-1.44831,-1.23233,-0.346146,1.15933,0.21994299999999997,-0.37742600000000004,-1.16834,-0.860461,-1.18223,-0.336456,0.938109,-0.148897,-0.669994,-0.431832,-0.628078,0.200127,-0.103431
SPE01500570,0.6346350000000001,0.29331,-1.1248200000000002,-2.0199599999999998,-0.442514,0.018222799999999997,-0.172938,0.8970540000000001,-4.8952800000000005,-0.24520999999999998,0.4833,0.704048,-1.5213,-0.332407,0.0641491,0.14772000000000002,-2.27595,0.456805,0.0939909,-0.477361,-1.51157,-1.8843400000000001,0.454716,-0.222732,-0.293713,0.05981469999999999,-0.805894,0.874122,-40.3097,-1.51304,-0.511208,-1.49463,-0.17218699999999998,0.291545,-0.18043599999999999,-0.08197230000000001,0.576236,0.50547,-0.406683,-2.24327,0.755987,-3.3055800000000004,-0.469236,0.913926,0.306,0.32309299999999996,1.17731,0.41278000000000004,0.221702,-5.39041,0.45040399999999997,1.18333,-0.569052,0.977153,0.536736,0.0915134,-0.44091800000000003,-0.147562,4.26889,-2.3487299999999998,0.420414,0.517948,0.169472,-1.29165,-0.428547,-0.938283,0.981051,0.128921,0.662317,0.422055,-1.55817,-1.79197,0.5079279999999999,-0.878828,2.1771700000000003,1.53796,1.2930700000000002,-1.89009,0.333985,0.40715100000000004,-0.07206230000000001,-1.61973,0.6292449999999999,-0.573137,0.929565,-0.21918600000000002,1.02385,-0.698308,0.47711400000000004,-0.693096,-1.41351
SPE01502003,-1.60447,0.17155,-0.50275,-0.543496,-1.82604,0.0491876,0.08517260000000001,0.059482799999999995,-1.79053,-0.146362,0.32004099999999996,0.30893200000000004,-0.553751,-0.32554299999999997,-1.239,-0.29380500000000004,-1.52155,-0.24193299999999998,-0.557942,0.152199,-0.104798,-0.715639,-0.6535489999999999,0.0678332,-1.2799399999999999,0.351617,-0.465451,-0.424343,-1.37469,-0.730533,-0.0547121,-2.0358099999999997,-0.15984,-1.06977,0.12120399999999999,-1.10826,-0.40972600000000003,0.6363449999999999,-0.128654,-0.403358,-0.269189,-1.33247,0.48827,0.40166199999999996,-0.24114899999999997,-0.118021,-1.3748,-0.08753789999999999,-0.409596,-0.5075,0.23481,0.050985300000000004,-0.52195,0.38155700000000004,-0.19353099999999998,-3.21752,-0.381888,-0.15070899999999998,-1.7461799999999998,-3.72581,-1.12478,0.399609,0.255108,-1.57269,0.054992099999999995,-1.07695,-0.813793,-0.735629,-0.20702600000000002,-0.0112806,-0.173244,-0.6168170000000001,-0.22291999999999998,0.28577800000000003,2.2162599999999997,-0.117227,-0.42312700000000003,-0.5236810000000001,-1.16803,-0.19547899999999999,0.84577,-0.72677,-1.04761,-0.033562800000000004,-0.8868219999999999,-1.4399600000000001,-0.357485,-0.20234100000000002,-0.147777,-0.505872,-4.285769999999999
SPE01503403,-5.3916900000000005,-3.09176,-3.05795,-2.1764799999999997,-5.76401,-1.69278,-10.118,-15.0424,-22.0988,-3.68335,-2.04754,-3.72707,1.7439,-8.77816,-9.87894,-3.03163,-5.76663,-2.25902,-4.6236,-0.423206,-7.41061,-10.8033,-4.7959,-5.9705699999999995,-8.0912,-6.16854,-4.50852,-2.57016,-6.15611,-6.46905,-5.993119999999999,-5.96981,-3.96806,-7.040489999999999,-3.0744599999999997,-7.83972,-1.9805599999999999,-2.50051,-0.932738,-21.1551,-1.61284,-13.4635,-3.22064,-2.13951,-2.8683099999999997,-1.90766,-1.94133,-3.0706700000000002,-6.61147,-2.63294,-3.8761099999999997,-1.13016,-5.31363,-3.7536099999999997,-2.87748,-7.3568,-2.92802,-3.99575,1.33525,10.2119,-4.76297,-2.80976,-3.4935300000000002,-6.66482,1.91927,-6.30743,-3.3489800000000005,-5.32777,-5.34237,-3.46259,-3.84409,-10.9442,-2.6846200000000002,-5.40911,0.32310700000000003,-7.657939999999999,-4.36178,-3.4502,-4.43733,-2.63154,-1.685,-6.617489999999999,-7.5594,-0.608445,-4.22216,-7.91984,-2.54103,-10.013,-2.05915,-5.28017,3.16602
SPE01505115,1.19529,0.45821000000000006,0.0698395,0.794281,1.8064900000000002,0.194629,2.10537,-0.12949000000000002,2.0279700000000003,0.229244,0.329449,0.382982,-0.84524,-0.055211,0.605427,0.19458399999999998,-1.04215,1.0635700000000001,1.45741,1.97125,1.3919,0.0425046,0.684437,1.16887,0.658529,1.77237,-1.03843,0.535045,2.14761,-0.409576,0.052995299999999995,-0.327598,0.765146,0.9157059999999999,0.044011800000000004,0.43215699999999996,0.402192,1.61657,0.517081,-0.466979,0.443842,-0.197728,1.9625099999999998,0.532806,0.0197597,0.314692,1.0504799999999999,0.779313,1.39125,0.9028780000000001,0.407474,0.57736,0.8400709999999999,0.814684,-0.112096,2.61377,0.172843,0.828594,-0.0792346,-0.053914,-0.17741700000000002,0.773936,0.77066,-0.8157399999999999,1.11684,-1.1347200000000002,0.735466,0.784343,0.428533,1.12384,-0.9312450000000001,0.129407,-0.451859,-0.346876,-0.0700966,-0.99465,0.5882189999999999,1.8186099999999998,0.8807299999999999,0.557212,0.523526,-0.249896,0.6372760000000001,0.825982,1.3623,0.71078,0.152044,0.827483,-0.0724842,0.609317,1.76478
SPE01500114,0.065367,-0.21615,0.723043,0.136989,-0.026291700000000005,0.370122,0.47463900000000003,-0.770775,-0.7148260000000001,-1.7502099999999998,-0.577229,-0.563995,-0.431792,-0.021115400000000003,0.131773,-0.0282635,0.246423,0.110892,0.013130500000000002,0.534991,1.0104,0.053220500000000004,-0.170101,0.011219400000000001,0.6422869999999999,0.342005,-0.288484,0.042182300000000006,0.13716,-0.235607,-0.74865,0.136943,1.3608200000000001,0.0147354,0.852282,0.10845,0.548818,0.04410719999999999,0.6859069999999999,-0.423334,0.5873510000000001,-0.21572199999999997,0.45760100000000004,0.45127,1.0179,0.6970270000000001,0.837986,-0.175333,0.08858989999999999,1.55345,-0.254213,0.27656,0.124727,-0.00567354,-0.13272,0.776313,-0.0667625,-0.315182,-0.698871,-0.743203,-2.68014,-0.0580014,0.44773500000000005,-0.5526369999999999,0.502699,0.24591300000000002,-0.036880300000000005,-0.378792,0.164383,-0.6090300000000001,-0.093112,-0.0959841,-0.379905,-0.129929,0.0768325,-0.4203,-0.0952697,0.270961,0.380252,0.282258,0.660403,-0.19936600000000002,0.25246399999999997,1.38543,0.48706000000000005,-0.243486,-0.0981387,0.141521,-0.12153399999999999,0.245216,-0.10699700000000001
SPE01500158,0.522662,0.395796,0.6721189999999999,1.0665,0.9756809999999999,0.750169,0.465423,1.46271,0.988894,0.409115,1.46555,0.888438,1.46745,1.00899,0.50673,0.301365,1.5769,1.2959200000000002,-0.0326911,0.528138,0.6434850000000001,0.557127,0.680391,1.58207,0.7656729999999999,0.306262,0.490166,-0.551605,0.985485,0.722251,0.40438,-0.144566,0.364338,0.13898,1.2761799999999999,1.07617,1.8176700000000001,0.675145,1.02635,0.257828,1.27391,0.8645209999999999,0.6777,1.29506,1.1675799999999998,1.33019,0.68657,1.3583100000000001,0.9872049999999999,0.8847280000000001,0.627568,1.10287,0.490655,1.27496,1.1515799999999998,-0.335416,1.28725,0.714961,1.81545,0.9305379999999999,1.23749,0.659848,1.1972399999999999,0.41139899999999996,0.0478796,0.593754,0.571789,0.7764449999999999,1.4078899999999999,0.698667,0.81793,0.899965,0.08327280000000001,0.36943899999999996,1.0301200000000001,1.11943,0.782831,0.952649,1.00521,1.11723,0.9683219999999999,0.547385,0.564738,0.758622,0.389926,1.32499,0.560354,0.885122,-24.5657,1.2114,0.567347
SPE01500185,0.75359,-0.191406,0.9392440000000001,1.4312799999999999,0.781388,0.833192,0.819774,0.852454,0.935724,-0.544615,0.241179,0.765001,0.9880049999999999,1.06735,1.20036,0.706711,0.31261,1.22307,0.42811800000000005,1.1160299999999999,1.03039,0.41367299999999996,0.827526,1.30175,0.181295,0.751487,0.065525,-0.472629,1.01316,0.551325,0.772863,0.681304,0.23144299999999998,1.01704,0.532273,0.646575,1.64635,0.6252,0.177848,1.33075,0.508192,0.547987,0.774051,1.09828,1.04054,0.169224,1.07699,0.672988,0.8814549999999999,0.525623,0.355921,0.8354360000000001,0.795711,-0.419338,0.517352,0.396194,0.298941,0.5318,0.951858,-0.146188,3.25542,0.677824,0.6620149999999999,0.00763354,0.920017,0.319128,-0.48441300000000004,0.521267,0.415371,0.635935,0.8312219999999999,0.529623,0.7144,0.102572,0.8579450000000001,0.091223,0.8229120000000001,0.614942,0.708024,0.705298,0.37829,0.272056,0.721773,1.62785,0.434663,0.756436,0.9168879999999999,0.195852,0.65094,0.406969,-0.00224352
SPE01500242,-1.92375,-0.31246799999999997,-1.3494899999999999,-1.4993100000000001,0.0513685,-2.2890099999999998,-1.02576,-1.79803,-0.47361099999999995,-3.0862,-1.38747,-1.14469,-0.699236,-0.913175,-1.4592,-1.25985,-1.2252,-0.666647,-0.107303,-0.932642,-1.57114,-1.42141,-1.03196,-1.14825,-0.907551,-0.877898,-1.25435,-1.70375,-1.60822,-0.911168,-0.339706,-1.84086,-0.732342,-1.48082,-1.42095,-2.31303,-0.532211,-0.609388,-0.907784,-1.7741799999999999,-1.63039,-0.8397469999999999,-1.1921700000000002,-2.42754,-2.8392,-0.127896,-1.13268,-1.5886200000000001,-1.80167,-2.18403,-1.10054,-1.04691,-0.951257,-0.797205,-1.9051799999999999,-0.0526533,-1.1694200000000001,-0.628384,-1.6689599999999998,-2.16039,-3.9915199999999995,-1.47032,-0.9052870000000001,-1.60119,-1.7036900000000001,-0.9510959999999999,-0.356045,-0.380983,-1.19956,-1.88979,-0.877423,-0.26059099999999996,-2.89549,-1.6856400000000002,-2.7797400000000003,-0.9545680000000001,-1.072,-1.3123200000000002,-1.45454,-1.4068,-0.721821,-1.9746299999999999,-1.52865,-1.67809,-0.720691,-0.861741,-0.871347,-0.622391,-0.8455360000000001,-0.052817899999999994,-0.925919
SPE01500520,-0.8546360000000001,-1.18374,-1.2753,-2.93765,-0.8648549999999999,-1.63493,-1.52225,-1.0584,-1.98317,0.668113,-1.69213,-2.2936,-2.09638,-0.0616482,-1.63183,-1.5598299999999998,-0.160074,-2.25765,-2.33931,-4.05551,-1.05782,-1.43584,-2.1506,-0.7756310000000001,-0.512666,-0.463474,-0.976389,9.859760000000001,-1.39879,-0.9538409999999999,-0.12905999999999998,-0.11626600000000001,-2.15075,-0.45152700000000007,-1.12355,-1.35696,-1.7525400000000002,-0.745408,-1.07769,-1.1934200000000001,-1.2266299999999999,-0.305257,-2.08604,-1.33933,-1.59653,-1.29833,-1.2327700000000001,-1.5973700000000002,-1.6958400000000002,-1.5930600000000001,-0.358541,-1.42735,-1.39991,-0.8841209999999999,-1.27748,-2.31819,-1.61354,-1.3522399999999999,-0.612745,0.432921,-1.1997,-1.20895,-2.28879,0.11190399999999999,-1.09857,-1.2145700000000001,-1.5592,-1.15096,-1.47546,-1.31874,-3.0466900000000003,0.861606,-1.30029,-1.15831,-1.1831399999999999,-2.4062200000000002,-0.646145,-1.3012700000000001,-1.37147,-0.795196,-2.65037,0.037273099999999997,-2.25867,-2.79298,-1.63411,-0.745831,-1.9724400000000002,-1.2420799999999999,-2.30648,-2.2286200000000003,-1.1942
SPE01500767,-6.47182,-7.054119999999999,-7.00943,-3.71564,-12.9673,-3.90317,-7.638510000000001,-36.7453,-23.4322,-6.29725,-3.97623,-5.12869,-3.90118,-12.5487,-16.2232,-4.866219999999999,-6.41824,-2.25527,-7.121989999999999,-3.3469300000000004,-11.7862,-17.1535,-5.11624,-7.54493,-4.960719999999999,-17.2942,-4.77353,-4.51382,-5.1903,-5.97657,-5.53371,-6.54831,-6.19638,-6.37306,-4.80929,-5.814830000000001,-2.614,-5.055630000000001,-3.8277,-17.0099,-2.23969,-12.0067,-9.16605,-6.85843,-4.67395,-2.8084,-2.20436,-4.02757,-4.7535,-4.95798,-6.00402,-3.82445,-6.62737,-3.38076,-4.12068,-7.249230000000001,-3.7036800000000003,-5.513730000000001,3.94664,-14.2707,-3.3094300000000003,-4.65295,-5.37918,-6.79795,-1.5518299999999998,-7.29775,-5.6441099999999995,-4.3461300000000005,-14.4331,-5.228280000000001,-3.93948,-8.3799,-5.3067,-4.00443,-5.61324,-4.5993900000000005,-4.02455,-8.08685,-4.3533800000000005,-4.65696,-3.54435,-6.20076,-7.124060000000001,-3.0876099999999997,-6.92104,-5.989809999999999,-5.12564,-9.19201,-4.71743,-5.02008,-15.8636
SPE01501105,-0.179175,-0.398974,-0.7020390000000001,-0.42392399999999997,-1.15216,-0.684755,-1.00521,0.167318,0.9036620000000001,0.6384380000000001,-0.58036,-0.674454,-0.9633709999999999,-0.635306,-0.0196143,-0.48247700000000004,0.529541,-0.347147,-1.57693,-0.758965,-0.467796,-0.170021,-0.308423,-0.489069,0.167388,-0.19786099999999998,-0.000327073,0.16954,-0.055752800000000005,0.188154,-0.9037950000000001,-0.525119,-0.566287,-0.745013,-0.750877,-0.849648,-1.0398399999999999,-0.516178,-0.256442,0.47670100000000004,-0.22640500000000002,0.14314200000000002,-0.773451,-0.714325,-0.650087,-0.6802590000000001,-1.21956,0.442184,-0.205473,-0.9198770000000001,-0.48880500000000005,-0.71408,0.024184200000000003,0.46880200000000005,-0.26950999999999997,-0.8544639999999999,-0.00141674,-0.523297,-0.896682,0.18095999999999998,0.31198200000000004,-0.48215699999999995,-0.44618900000000006,-0.378132,0.32016700000000003,-0.462661,0.10029199999999999,-0.892885,-0.20497800000000002,-0.234923,0.16422,0.641167,0.9355950000000001,-0.24650999999999998,-0.122858,0.393599,-0.211896,-0.271278,-0.13592100000000001,-1.03281,-0.93232,0.49947600000000003,-0.42217,-0.18401900000000002,-0.476063,-0.407978,-0.412416,-0.122545,-0.22149499999999997,0.782996,0.41086999999999996
