supplier_obj_id,apc9,arf1,Arp1,arx1,Bck1,BCK2,BEM2,bik1,bmi1,BNI4,bre1-2nd,BRE1,BY4741-2nd,BY4741-3rd,BY4741,cdc73,CHS5,CIN2,CIN8,CKA2,cla4,clb2,cln2,cnb1-2nd,CNB1,cot1,ctf18,dbp3,dcg1,DEP1,DUN1,elg1,FKS1,FUR4,gas1,gcn5,GIM3,GPR1,HOC1,htz1,hxt1,idh2,ire1,kap123,kar3,kgd1,KRE1,LCB3,LGE1,mad1,mck1,mcm21,mdh1,met16,mrt4,MT1181-W303mata,MT2481-pdr1pdr3-2nd,MT2481-pdr1pdr3,NBP2,NUM1,nup100,PAC10,PDE1,pex11,POL32,pop2,PPH21,PPZ1,pre9,rad50,rad52,ric1-2nd,ric1,RNR3,rom2,ROT2,RPL9B,rpn10,rvs167,sam2,Sap30,sec22,ser1,set2,SHM2,SLT2,SMI1,spo22,SWE1,TEP1,tfp1,tif3,top1-2nd,TOP1,tub3,ubp8,vps1,VPS5,YKL085W,ypt6-2nd,YPT6
SPE01500380,-1.3749200000000001,-0.923277,-0.22427800000000003,-0.546992,-0.610214,-0.590511,-0.514408,-0.76,-1.4015,0.0254538,-0.46504700000000004,-0.354383,-0.6266550000000001,-0.691001,-0.24893200000000001,-0.760632,-0.5605979999999999,-0.312165,-0.552089,-0.6496069999999999,-0.6366850000000001,-1.25124,-0.779817,-0.307589,-0.5628489999999999,-1.10896,-1.7664,-0.499504,-1.35475,-0.47174099999999997,-0.271343,-0.520989,-0.200105,-0.620483,0.37954299999999996,1.0037399999999999,-0.094127,0.435468,-0.22926100000000002,2.03368,-0.8408389999999999,0.202991,-1.07985,-1.22442,-1.8234400000000002,-0.251417,-0.594125,-0.561384,-0.145832,0.567055,-1.01617,-0.540518,-2.21893,-0.783613,-0.314723,-0.207648,-0.9843879999999999,-0.588453,-0.240445,-0.45291499999999996,-1.55836,-0.18908,-0.583964,-0.807426,0.825836,-0.648138,0.378413,-0.32389,-2.33269,-1.53528,0.210317,-2.20706,-2.67247,-0.210931,-0.964651,-0.28767800000000004,-0.286543,-0.9729899999999999,-0.759501,-1.11321,-0.305332,-0.179134,-1.2045,-0.331125,-0.72937,-0.217477,-0.0704825,-1.23763,-0.22419099999999997,-0.8685290000000001,-1.46224,-0.6277699999999999,-0.704168,-0.5981810000000001,-1.17991,-1.9192900000000002,-0.0746783,-0.492558,-2.21893,-0.8298409999999999,-1.00471
SPE01500279,-0.735604,-0.7499979999999999,-0.720807,-2.30471,-0.19509200000000002,-0.0393169,-0.039547399999999996,-0.434796,-0.141571,-0.366196,-0.505154,-0.683297,-0.582986,-0.399631,-0.545847,0.171972,-0.7155729999999999,-1.18792,-0.578944,-1.22573,-0.45451199999999997,-0.709014,-0.9023629999999999,-0.581166,-0.396131,-1.2961200000000002,-0.765692,-0.301711,-0.16351500000000002,-0.625085,-0.858022,-0.833677,-0.280208,-0.0696864,-0.289833,1.15385,-0.5226270000000001,-1.53369,-0.562542,-1.00949,-0.772982,-0.9121809999999999,-2.03247,-0.404323,-0.5975560000000001,-0.851468,-0.261586,-0.372318,-0.0413023,-1.61182,-0.50236,-0.20129,-0.28702300000000003,-0.475059,-0.935591,-0.761603,-0.33477199999999996,-0.696972,-1.071,-0.539247,-0.912918,-0.48261899999999996,-0.49923999999999996,-0.334019,-1.0222,0.0998857,-1.32344,-0.680049,1.8636700000000002,-0.38909299999999997,-0.7639319999999999,-0.291535,-0.802879,-0.785946,-0.352369,-2.40528,-0.240236,-1.02391,-0.910293,-0.43149899999999997,-0.5771029999999999,-1.03449,-0.613481,-0.856303,-0.932491,-0.267327,-0.336831,0.0385858,-0.26182300000000003,-0.718572,-1.21032,-0.5180819999999999,0.045788,0.100658,-0.695679,1.41316,-0.76617,-0.502595,-0.28702300000000003,-0.858966,-1.13947
SPE01500300,0.36277600000000004,0.5190859999999999,0.519993,-1.4794,0.536921,-0.146728,0.496154,-0.368596,0.374031,0.18623900000000002,0.20305,0.00436143,0.23902600000000002,0.218928,-0.225208,0.749004,0.40026799999999996,-0.338922,0.0007366539999999999,0.07487569999999999,-0.06583489999999999,0.6318729999999999,0.23327199999999998,0.389308,-0.163246,0.488336,0.398973,0.568825,0.219912,0.093795,0.507648,-0.03626119999999999,0.528015,0.281617,-0.478271,1.0951600000000001,0.120796,-0.501734,-0.0824937,1.62809,0.281717,0.45664099999999996,0.166709,0.8097439999999999,0.0631937,0.14151,0.202862,-0.019377000000000002,-0.00828154,-0.9448840000000001,0.9800549999999999,0.711983,0.129423,0.516786,-0.522887,0.584912,0.389047,0.45220299999999997,-0.289817,-0.035578,0.8597629999999999,0.034095099999999996,0.213042,0.314044,-0.48765,-0.0972212,-0.7277899999999999,0.00581992,1.8496700000000001,0.8177439999999999,0.18090599999999998,0.631352,0.183255,-0.08798489999999999,0.261152,0.19041,-0.061719,0.13405,0.327705,0.171343,0.293554,-0.533863,1.29064,0.36040300000000003,0.45838100000000004,0.17290899999999998,-0.176445,-0.0681404,0.0533823,0.294466,0.131146,0.06620319999999999,0.12801600000000002,-0.0447839,0.295867,1.61076,-0.48715600000000003,0.31671900000000003,0.129423,0.260784,-0.197942
SPE01500312,0.689778,0.489255,0.158024,-0.18604500000000002,0.325285,0.30651300000000004,0.8566540000000001,0.0416535,0.74151,0.5748439999999999,0.48681199999999997,0.32200500000000004,0.58744,-0.141496,0.393939,0.401024,0.634246,0.46254399999999996,0.339183,0.41171,0.41457299999999997,1.2416200000000002,0.778578,0.47908199999999995,0.517983,0.829153,0.740801,0.195045,0.504887,0.5393979999999999,0.453187,0.339771,-0.074938,0.37750900000000004,0.260228,-0.531351,0.278287,0.140125,0.496241,-1.44444,0.46436099999999997,0.16231700000000002,1.0214,0.377025,0.7889520000000001,0.7052229999999999,0.257957,0.6375930000000001,0.280013,-1.11919,0.663796,0.364649,0.9144059999999999,1.2530700000000001,-0.266303,0.573511,0.40907,0.294527,0.1582,0.37404499999999996,0.31744,0.20933600000000002,0.51272,0.180101,0.25338299999999997,0.782968,0.080144,0.35749899999999996,1.07295,1.83053,-0.00806264,0.76068,1.34636,0.275325,0.277364,0.7008800000000001,0.24163,0.814105,0.44766300000000003,0.125181,0.322112,0.344893,1.238,0.788824,0.9328540000000001,0.213047,0.19443,0.667513,0.1698,0.49316899999999997,0.9689780000000001,0.867468,0.41393900000000006,0.321493,0.824433,0.947627,0.16350499999999998,0.752671,0.9144059999999999,0.341914,0.6546069999999999
SPE01500325,1.07123,-12.0523,-3.66623,-4.7293400000000005,-13.0395,-6.55021,0.438254,-2.42751,0.16733399999999998,-7.676989999999999,-0.6731090000000001,-4.70351,-5.65637,-8.99635,-6.71477,-12.6741,-7.39363,-6.17152,-4.18998,-2.0691599999999997,0.844708,2.18828,2.27219,-1.4012799999999999,-3.2414099999999997,0.9575030000000001,0.556757,-1.15606,-1.17921,-9.02292,-2.95473,0.139945,-5.1845300000000005,-12.1875,-4.73374,-10.8296,-5.39801,-5.559819999999999,-7.49038,1.20835,1.5696,-0.9947389999999999,-3.86176,-0.9372659999999999,1.7997900000000002,0.9737950000000001,-3.50924,-0.666721,-6.7546,-9.32419,-7.8521,-7.974539999999999,1.16259,-2.96008,-1.1778600000000001,0.190882,-0.9546469999999999,-2.78762,-6.18789,-2.28688,1.62941,-3.8949300000000004,-12.2143,-3.4161599999999996,-1.9429400000000001,-12.3151,-16.0149,-4.30103,-10.2762,0.194517,-7.576060000000001,2.7035,4.77423,-4.49648,0.032674,-0.913334,-4.6122,-1.0076200000000002,-32.6698,-9.43041,-1.44151,-7.16458,-4.82161,-0.300603,-9.36862,-10.1787,-14.1869,3.0175099999999997,-6.18884,-2.93,0.40313499999999997,-19.9299,-13.429,-6.738689999999999,-0.377643,-8.223939999999999,-29.8357,-2.0083599999999997,1.16259,-0.908525,3.75706
SPE01500339,0.0886773,0.31177,0.248844,0.6782779999999999,0.179008,0.361344,-0.17118699999999998,-0.0324827,0.350771,0.038305599999999995,0.42648,0.178085,0.353956,-0.185095,0.555948,-0.324139,0.38024,0.56692,0.625436,0.342775,0.52895,0.37989,-0.075641,0.463933,0.6693600000000001,0.405018,0.0934196,-0.22313200000000002,-0.00688289,0.605324,0.145001,0.17194700000000002,-0.027187700000000002,0.340524,0.34370100000000003,-0.973282,0.23749499999999998,0.353356,0.515335,-0.380642,-0.39262800000000003,0.260096,0.0715217,0.294194,0.396726,0.0395969,0.404291,0.573224,0.216906,-0.0541489,0.24858000000000002,-0.273403,-0.05187959999999999,0.45980699999999997,0.592486,-0.09715030000000001,-0.359659,0.46104399999999995,0.18921400000000002,0.385155,-0.107348,0.306492,0.09208179999999999,0.250934,0.43586800000000003,0.0151369,0.30394099999999996,0.204464,-0.42414700000000005,0.132981,-0.25556,0.0273097,0.194464,0.27373000000000003,-0.198734,0.276549,0.349081,0.716462,0.159133,-0.0715724,0.36527,-0.297937,0.19808800000000001,-0.250877,-0.380644,0.6729189999999999,0.500946,0.19624,0.176585,0.600548,0.106393,0.37699,0.21787199999999998,0.0962475,-0.370924,-0.335061,0.573237,0.455142,-0.05187959999999999,0.319346,0.571924
SPE01500350,-1.37388,-0.118405,0.362039,1.14421,0.042651999999999995,-0.202504,-0.612374,-0.530048,-2.2410400000000004,0.304921,0.305625,0.324162,-0.0124442,-0.602748,-0.0168243,-0.846621,-0.232606,-0.216759,0.26322,0.279592,-2.47168,-1.1416899999999999,-0.9188620000000001,0.462696,0.32208000000000003,-0.7856489999999999,-1.20882,-1.1079,-0.7756029999999999,0.04290530000000001,0.415488,-0.526118,0.23951999999999998,0.07624299999999999,0.209279,-1.02948,0.181617,0.521039,0.25601799999999997,2.3128,-1.3246,0.052572,-0.715925,-0.555391,-1.8755400000000002,-3.21988,0.21695799999999998,-0.167214,0.197992,-0.28778200000000004,-0.572857,-1.01685,-2.5150900000000003,-1.17753,-0.191883,0.175448,-0.756015,0.37217100000000003,-0.124036,0.57715,-2.78768,0.192162,0.35527600000000004,-1.08274,0.5019,-0.46135699999999996,0.564102,0.276122,-1.41609,-2.0775900000000003,-0.040973800000000005,1.401,1.9345299999999999,0.015172999999999999,-0.583435,0.133376,0.108554,-0.5253399999999999,-1.0031700000000001,-0.979455,0.163956,-0.232292,-0.37882899999999997,-1.25695,0.645556,0.374188,0.20794899999999997,-0.156755,0.143379,0.303287,-1.11735,-0.896251,0.127166,0.485966,-1.13331,-0.982142,-0.282217,-0.19608599999999998,-2.5150900000000003,0.20889899999999997,0.316203
SPE01500363,-1.05584,-0.345315,-0.42357700000000004,0.529683,-0.451071,-0.19956500000000002,-0.6827989999999999,-0.515666,-1.6733099999999999,-0.331326,0.21551199999999998,0.018654,-0.417231,-1.3290899999999999,-0.0233136,-1.1788299999999998,-0.274778,-0.0922603,-0.277303,-0.535193,-1.08517,-1.2904200000000001,-1.06071,-0.271965,0.140802,-1.2383600000000001,-1.8742299999999998,-1.91372,-0.7229359999999999,-0.36738699999999996,-0.45974499999999996,-1.27758,-0.11860799999999999,-0.450113,0.05423580000000001,-0.9706959999999999,0.0589175,0.37798200000000004,-0.180221,-1.8288200000000001,-1.08408,-0.946175,-0.900652,-0.862223,-1.48506,-1.3164200000000001,-0.20598699999999998,-0.257157,-0.293429,0.146329,-1.19939,-0.9252959999999999,-1.32538,-0.767833,0.103626,-0.16025899999999998,-0.561067,-0.7065779999999999,0.24508400000000002,-0.212015,-0.89602,-0.11705,-0.622224,-1.03475,0.533632,-1.00573,-0.0729056,-0.373616,-2.22427,-1.83215,-0.503173,-0.32864099999999996,-0.38911599999999996,-0.180168,-1.16835,-0.639954,0.0010360999999999999,-1.12481,-0.719585,-0.697102,-0.359894,-0.986358,-0.937248,-1.42365,-0.515634,-0.358831,0.119771,-0.324759,-0.22647899999999999,-0.526988,-0.336226,-1.29742,-0.30751799999999996,-0.292043,0.0247905,-1.57439,0.218531,-0.592047,-1.32538,0.08430789999999999,0.31144499999999997
SPE01500383,-1.00109,-0.803954,0.114077,-0.006654,-0.604721,-0.198891,0.0556436,-0.528626,-0.934679,-0.0714438,0.327771,0.141802,-0.25922399999999995,-1.01217,0.117025,-0.79998,-0.295021,0.342995,-0.07505369999999999,-0.034424800000000005,-1.40859,-1.2033399999999999,-0.252105,-0.03482469999999999,-0.042107900000000004,-0.8681969999999999,-1.31069,-1.24902,-1.21726,0.146427,-0.031185900000000003,-0.464639,0.125194,0.11146500000000001,0.316312,-1.09309,0.14249,0.502378,-0.314733,-0.622861,-0.195161,-0.225683,-0.9615670000000001,-1.27254,-0.774651,-0.194877,-0.514392,0.250469,-0.11000499999999999,1.07454,-0.807662,-1.19855,-1.6883599999999999,-0.6770149999999999,0.0500077,-1.13582,-0.363929,0.0905961,0.200449,0.0118506,-0.627559,0.016224000000000002,-0.0202451,-0.40113699999999997,0.7409180000000001,-1.1526399999999999,0.614942,0.148861,-2.38259,-1.49137,-0.17207,-0.45201499999999994,-0.684525,0.17493,-0.662698,0.35544699999999996,-0.0937763,-1.27988,-0.173509,-0.549095,-0.229012,-0.141486,-0.610941,-0.127566,-0.0755696,0.00411422,-0.00157249,-0.776251,0.24081999999999998,-0.657025,-1.6457,-0.7483770000000001,-0.389975,-0.25903899999999996,-0.518464,-2.02712,-0.375634,0.0707281,-1.6883599999999999,0.15200999999999998,-0.21666
SPE00200331,-0.4051,-1.11778,-2.2233,-2.75904,0.36963,0.152038,-0.162469,-0.6535310000000001,-0.350119,-0.383094,-1.26215,-0.469322,-0.705462,0.637116,-0.649925,0.810004,-0.593712,-0.74544,-0.852683,-0.9996229999999999,0.371191,-0.849884,-0.687227,-1.04506,-0.501724,-1.5395299999999998,-0.5261319999999999,0.37909499999999996,-0.45534600000000003,-0.650758,-0.7453529999999999,-0.9837370000000001,-0.00252068,0.112478,-0.00522753,1.5247,-0.568422,-1.00375,-0.801633,-0.0401979,-1.20106,-0.9065409999999999,-1.0998700000000001,-0.666589,-0.9892129999999999,-0.457499,-0.333667,-0.8219690000000001,-0.136115,-1.3940700000000001,-0.635215,0.0158753,-0.178781,-0.07438439999999999,-0.8885940000000001,0.395477,-0.491071,-0.880724,-0.71015,-0.806014,-1.52099,-0.645179,-0.35587199999999997,-0.44906599999999997,-0.690567,-0.5238,-0.80816,-0.666992,2.28132,-0.202457,-1.00653,-0.21006799999999998,-0.0834565,-0.900644,-0.09516039999999999,-2.13659,-0.586348,-0.669841,-1.3608200000000001,-0.204945,-0.682963,-0.75739,-0.45113400000000003,-0.707448,-1.0909,-1.11865,-0.478724,0.38959499999999997,-1.03365,-0.663773,-1.61265,-0.640265,-0.0132076,0.148232,-0.479239,0.975561,-0.536017,-0.770968,-0.178781,-0.957463,-0.888935
SPE01500302,1.0207600000000001,0.640736,-0.14197200000000001,-0.655692,0.19033,0.0149841,-0.186892,0.508641,1.18527,0.0175124,-0.697329,0.00906058,0.187282,0.255011,-0.13122899999999998,0.845733,0.047517000000000004,0.0967992,-0.46456099999999995,0.22779499999999997,0.301503,1.09449,0.757829,0.108296,-0.319792,0.7102510000000001,0.6401560000000001,0.7973100000000001,1.1314,0.0187743,0.354175,0.365182,0.263961,-0.116585,-0.327223,1.28178,0.043360699999999995,-0.492729,-0.205583,-0.694235,0.903192,0.492453,0.43396899999999994,0.8294590000000001,0.27067800000000003,0.7897890000000001,-0.28839000000000004,-0.00768528,-0.07782380000000001,-0.459833,1.2045299999999999,1.20858,0.7796930000000001,0.7003199999999999,-0.126115,0.22035900000000003,0.556053,0.258194,-0.16945,-0.47297799999999995,0.501057,-0.156548,0.17652400000000001,1.06158,-0.328373,0.41568900000000003,-0.541034,-0.10924600000000001,2.61544,1.8325099999999999,0.2929,0.487178,0.621625,-0.19761900000000002,0.473033,-0.0243815,-0.194246,1.13832,0.5577310000000001,0.6638539999999999,0.149013,0.327198,0.686375,1.40436,0.504555,-0.47212600000000005,-0.467021,0.28715300000000005,-0.0154578,0.232841,0.341996,0.97135,0.345868,0.346951,0.8351729999999999,1.78414,0.1703,0.134595,0.7796930000000001,0.0809926,-0.307317
SPE01500313,-2.7886900000000003,-3.35854,-2.78118,-6.30505,-3.5387,-1.72407,-3.27259,-4.64502,-27.0773,-2.01205,-4.63965,-2.58031,-2.44116,-4.88236,-1.9296200000000001,-4.41814,-3.28131,-2.9349,-3.0868900000000004,-2.6743900000000003,-35.1688,-4.04409,-3.15061,-0.7493479999999999,-1.9033099999999998,-3.16986,-3.68117,-26.7513,-3.79486,-3.9232400000000003,-0.958092,-5.85524,-4.73188,-1.9236900000000001,-5.2013,-3.52114,-2.65983,-4.38826,-2.08365,-1.0331,-3.09068,-0.531407,-7.0091,-2.55346,-8.536669999999999,-37.8391,-2.4416900000000004,-3.46014,-1.29313,-7.0074,-14.956,-6.59386,-29.4007,-4.323980000000001,-18.5861,-0.39799,-7.10982,-0.613604,-4.11586,-2.44747,-5.28448,-2.07574,-3.08819,-5.38402,-1.8227,-10.499,-3.988,-2.46835,-3.9918400000000003,-16.6965,-6.466019999999999,-8.55725,-6.53515,-1.9190900000000002,-2.5552200000000003,-2.89823,-1.31395,-3.84009,-7.0266399999999996,-7.52187,-3.13435,-5.38936,-10.2236,-3.46633,-1.6520599999999999,-2.45001,-3.8703,-1.33865,-1.7336900000000002,0.114434,-28.9441,-6.735410000000001,-1.14249,-1.2773700000000001,-3.93338,-5.57845,-14.1124,-1.5792899999999999,-29.4007,-13.7785,-5.03945
SPE01500327,1.45833,1.54759,-0.2402,0.724735,0.376954,-0.014464,0.147584,1.06746,1.8600299999999999,0.105175,0.03928280000000001,0.285918,0.226725,1.7956599999999998,0.267269,0.798412,0.22004400000000002,0.267505,0.37038000000000004,0.269859,1.89267,1.52734,1.10618,0.19200899999999999,-0.11262,1.50302,1.29813,1.50858,1.48525,0.09440130000000001,0.34199,1.25315,-0.0460083,-0.134506,0.144004,0.212608,-1.30894,0.143745,0.026130200000000003,-1.5349700000000002,1.47986,1.48279,1.2485899999999999,1.52637,1.3830200000000001,1.33891,0.21195999999999998,0.36635500000000004,0.28976799999999997,-0.22543400000000002,1.4652100000000001,1.19103,0.847748,0.914117,-0.292311,-0.25186,1.04931,0.404326,0.07571599999999999,0.0370658,0.552946,0.0948202,0.19433699999999998,1.7187599999999998,-5.61955,0.8730180000000001,0.170627,0.3485,1.4292,2.14528,0.9622299999999999,0.285542,0.330573,0.132193,0.602171,0.625153,0.156995,1.55636,1.5650700000000002,1.2883200000000001,0.0807802,0.793632,1.59554,1.79056,0.42271099999999995,0.527409,0.08864169999999999,0.788736,0.115298,0.5188229999999999,0.753606,2.0201,0.367321,0.24845,1.32675,1.5030000000000001,1.40667,0.140298,0.847748,0.496446,0.527285
SPE01500340,-0.0953158,0.43241899999999994,0.265257,1.31298,0.152972,0.532942,0.566542,0.324961,0.1861,0.18288900000000002,0.356725,0.326158,0.563971,-0.00268808,0.678706,-0.421712,0.64375,0.390349,0.8232280000000001,0.166958,-0.352754,0.057452199999999995,-0.595055,0.576126,1.00891,0.605117,0.06520980000000001,-0.30285100000000004,0.419829,0.857202,0.367502,0.0986044,0.043666199999999995,0.540867,-0.14251,-0.725641,0.243954,0.422012,0.537787,-1.3789,0.41517,-0.266988,0.046074699999999996,0.219279,0.285831,-0.899877,0.715923,0.558041,0.20729299999999998,0.192794,0.0392448,-0.0334287,0.0825872,-0.10563800000000001,0.42917700000000003,0.871376,-0.0952069,0.137257,0.226978,0.682716,0.39002800000000004,0.36318,0.0859132,0.335891,0.6671590000000001,-0.11421700000000001,0.63717,0.21759699999999998,-0.12197100000000001,0.134521,-0.37248400000000004,-0.399828,-0.310921,0.48129700000000003,-0.276669,0.691263,0.5161319999999999,0.416468,0.250846,0.24097,0.529647,-0.24752,-0.233188,-0.110239,0.178064,0.982068,0.46020500000000003,0.173519,0.327425,0.772774,0.141719,0.335421,0.251427,0.172234,-0.0724138,-0.305477,-0.10410599999999999,0.737657,0.0825872,0.61833,0.616891
SPE01500351,-0.442942,-0.501109,0.78555,0.00472071,0.184637,0.374316,0.8537370000000001,-0.18419100000000002,-0.793135,0.20741199999999999,0.21557800000000002,0.290277,0.385914,-0.5343140000000001,0.263883,-1.2359,0.526886,0.65988,0.33996,0.7063649999999999,-0.8410610000000001,-0.42073900000000003,-0.9634879999999999,0.81438,0.43611000000000005,-0.111772,-0.199194,-0.7651979999999999,-0.201335,0.40221,0.327288,-0.33725700000000003,0.171967,0.25750700000000004,0.635954,-1.06926,0.307814,0.49006700000000003,0.504315,0.45386800000000005,-0.705088,-0.430751,0.408936,-0.25506599999999996,0.303996,-0.9280700000000001,0.485051,0.547359,0.117118,0.283727,-0.575936,-0.488436,-0.545147,-0.911482,-0.112951,0.017339,0.381368,0.40125500000000003,0.247182,0.602867,-0.0182523,0.385679,0.6224930000000001,-0.5204439999999999,0.6156590000000001,-0.511821,1.114,0.8314,-1.10538,0.35121199999999997,-1.06646,0.324318,-0.057595299999999995,0.499342,-0.234988,0.593631,0.265865,0.0404615,-0.42121499999999995,0.240029,0.33467800000000003,-0.09514910000000001,-1.16749,-1.19223,0.545233,0.636518,0.495696,0.0392912,0.374454,0.403589,-0.44634799999999997,-0.187642,-0.130447,-0.218939,-0.418709,-0.819749,-0.9440219999999999,0.64684,-0.545147,0.318524,0.22942600000000002
SPE01500364,-0.6073149999999999,-0.936317,-0.47098100000000004,0.00356452,-0.477796,-0.22946999999999998,-1.01363,-0.646003,-1.62847,-0.448906,0.12373699999999999,-0.013674,-0.35425500000000004,-0.781666,0.438168,-1.5587,-0.598316,-0.299132,-0.226976,-0.290597,-0.672014,-0.8178770000000001,-0.732835,-0.45189399999999996,0.12503699999999998,-0.6579510000000001,-0.856825,-1.74636,-1.14378,-0.39825,-0.471609,-0.49771000000000004,0.0369591,-0.326979,-0.369739,-0.8951469999999999,0.0189483,0.31699099999999997,-0.207958,-1.29875,-0.8525440000000001,-0.503167,-0.615008,-0.858583,-1.07041,-0.658768,-0.291542,-0.521513,-0.32853899999999997,0.057218899999999996,-0.41286000000000006,-0.735638,-1.15991,-0.723022,-0.179411,0.268005,-0.836522,-0.174973,-0.00673596,-0.280669,-0.5954189999999999,-0.165742,-0.647104,-1.25991,0.238761,-0.7476659999999999,0.0399195,-0.38805500000000004,-2.10636,-0.9273540000000001,-0.057232000000000005,-0.42182200000000003,-0.541454,-0.329121,-1.12106,-0.431675,-0.025015700000000002,-0.7225199999999999,-0.8385090000000001,-0.748193,-0.266809,-0.556029,-0.712873,-1.1208799999999999,-0.629369,-0.331604,0.270294,0.117817,-0.45217299999999994,-0.54456,-0.587496,-1.11084,-0.390881,-0.3033,-0.5219779999999999,-1.70658,-0.134062,-0.579519,-1.15991,-0.0268123,0.137431
SPE01500387,-1.2200799999999998,-1.28083,0.208804,0.209892,-0.32967199999999997,-0.514984,-0.5504560000000001,-1.0348,-1.05128,-0.00578744,-0.12184600000000001,0.0110527,-0.341476,-0.9160590000000001,0.0207274,0.14335499999999998,-0.37597800000000003,-0.332615,-0.5052260000000001,-0.233116,-0.464091,-1.30215,-0.258139,-0.17784,-0.110794,-0.938177,-1.20679,-0.818589,-1.44764,-0.18429700000000002,-0.155591,0.13988399999999998,0.0116127,-0.0888716,0.7229800000000001,-0.36514,-0.298906,-0.021369700000000002,-0.13680699999999998,-1.43492,-0.709033,-0.471395,-0.929348,-1.2440799999999999,-0.931607,-0.361481,-0.327146,-0.8895780000000001,-0.14573,0.5697909999999999,-0.482533,-1.1389,-1.9155200000000001,-0.586225,-0.47042399999999995,-2.31908,-0.867525,-0.0658909,-0.0796261,-0.0579601,-1.17087,-0.00110895,-0.17033099999999998,-1.03976,0.0679314,-0.961814,0.375173,-0.024498,-2.22435,-1.00919,0.11439400000000001,-0.43485100000000004,0.0191045,0.039395599999999996,-0.515757,0.0477904,-0.138061,-1.02865,-0.038553699999999996,-0.47409799999999996,-0.015511099999999998,0.0282164,-0.134053,-0.619398,-0.6742640000000001,-0.06560830000000001,0.0494608,-0.80943,-0.087686,-0.662615,-1.49908,-1.23838,-0.107454,0.0727157,-0.631688,-2.08188,-0.390279,-0.08171519999999999,-1.9155200000000001,-0.712288,-0.394365
SPE01500283,0.38567199999999996,0.203073,-0.431672,-2.0517,0.152856,0.239788,0.258492,0.0773115,-0.0492092,-0.220898,-0.352607,-0.527633,-0.815481,0.25356599999999996,-1.1152600000000001,0.688144,-0.770054,-1.1938799999999998,-0.594216,-1.10935,-0.0321686,0.058809600000000004,-0.544104,-0.373275,-0.370342,-0.579295,0.40298,-0.104182,0.422063,-0.500586,-0.5831529999999999,-0.527365,-0.0127977,0.448647,0.010760500000000001,2.70607,-0.472922,-1.1441,-0.406886,0.0541452,-0.185815,-0.4795,-0.19396300000000002,0.299005,-0.190194,-0.636614,-0.125131,-1.15965,-0.0989913,-0.309031,-0.167767,0.0637588,-0.14239000000000002,-0.152899,-0.418753,1.00692,0.41201000000000004,-0.730155,-1.34194,-0.6734859999999999,-0.6288279999999999,-0.6053270000000001,-0.378733,0.5876399999999999,-0.920467,0.362511,-1.12562,-0.595747,2.8019,0.359442,-0.6049760000000001,-0.342032,-0.19181800000000002,-0.678656,1.25306,-1.8268099999999998,-0.346462,-0.103421,-0.483879,-0.317042,-0.45581800000000006,-0.27003499999999997,-0.31115,-0.301654,-0.358901,-0.498816,-0.374296,-0.138446,-0.709044,-0.629105,-1.04799,0.152376,-0.343231,-0.213075,-0.556056,1.64327,-1.0508600000000001,-0.346256,-0.14239000000000002,-0.648671,-1.0236100000000001
SPE01500295,0.195076,0.6897340000000001,0.267278,-1.72027,0.441341,0.00778507,0.506578,0.0371333,0.578033,0.320022,-0.06016130000000001,-0.10338900000000001,0.336584,0.312213,-0.0985079,0.609116,0.58003,0.224009,0.338708,0.225881,0.386852,0.8669309999999999,0.39878,0.16511199999999998,0.011209700000000001,0.13666099999999998,0.32209499999999996,0.429774,0.599544,-0.0287715,0.78589,-0.600236,0.172451,0.324859,-0.151364,0.45593500000000003,0.127956,-0.437453,0.17325,0.014266999999999998,0.2355,-0.491068,0.18336,0.67492,0.344654,0.396904,-0.0480585,0.233988,0.048231199999999995,-0.8657159999999999,0.760104,0.37400900000000004,0.509134,0.577172,0.0102149,0.188376,0.39911399999999997,0.326949,-0.10299100000000001,-0.292542,0.556281,0.0184853,0.28954,0.6183069999999999,-0.0363527,0.139319,-0.630447,-0.0470125,1.99101,1.29556,-0.25035599999999997,0.377646,0.258561,-0.0472153,0.422231,0.10528499999999999,-0.117757,0.528996,0.49068100000000003,0.267965,0.181213,-0.437853,0.182033,0.297523,0.412372,-0.169808,-0.38711799999999996,0.44087200000000004,0.535788,0.360774,0.45878199999999997,0.636533,0.59637,0.5731229999999999,0.613114,1.48994,0.169194,0.184902,0.509134,0.012335200000000001,-0.22555300000000003
